Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741069478,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,17.26%,"2.387GiB / 15.48GiB",15.42%,"83.5MB / 2.22MB","0B / 0B",1444
1741069478,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,2.55%,"95.56MiB / 15.48GiB",0.60%,"1.71MB / 1.9MB","0B / 0B",38
1741069478,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,11.18%,"63.57MiB / 256MiB",24.83%,"425kB / 293kB","0B / 0B",22
1741069478,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.83%,"902.9MiB / 15.48GiB",5.70%,"2.72MB / 83MB","0B / 0B",239
1741069489,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,14.57%,"56.44MiB / 256MiB",22.05%,"675kB / 472kB","0B / 0B",22
1741069489,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069489,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,20.12%,"2.406GiB / 15.48GiB",15.54%,"84.1MB / 2.95MB","0B / 0B",1421
1741069489,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,3.05%,"96.03MiB / 15.48GiB",0.61%,"2.72MB / 3.02MB","0B / 0B",39
1741069489,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,14.92%,"63.51MiB / 256MiB",24.81%,"670kB / 466kB","0B / 0B",22
1741069489,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,5.08%,"904.6MiB / 15.48GiB",5.71%,"2.88MB / 83MB","0B / 0B",241
1741069501,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,18.23%,"56.54MiB / 256MiB",22.09%,"975kB / 685kB","0B / 0B",22
1741069501,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069501,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,27.37%,"2.43GiB / 15.48GiB",15.70%,"84.8MB / 3.84MB","0B / 0B",1421
1741069501,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,3.57%,"96.29MiB / 15.48GiB",0.61%,"3.98MB / 4.4MB","0B / 0B",39
1741069501,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,18.26%,"64.05MiB / 256MiB",25.02%,"972kB / 680kB","0B / 0B",24
1741069501,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,2.85%,"906.2MiB / 15.48GiB",5.72%,"3.06MB / 83.1MB","0B / 0B",240
1741069514,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,20.38%,"56.59MiB / 256MiB",22.11%,"1.33MB / 938kB","0B / 0B",22
1741069514,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069514,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,31.33%,"2.465GiB / 15.48GiB",15.93%,"85.6MB / 4.86MB","0B / 0B",1427
1741069514,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,4.30%,"96.54MiB / 15.48GiB",0.61%,"5.47MB / 6.05MB","0B / 0B",39
1741069514,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,22.00%,"64.04MiB / 256MiB",25.01%,"1.33MB / 935kB","0B / 0B",23
1741069514,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.54%,"907.4MiB / 15.48GiB",5.73%,"3.23MB / 83.1MB","0B / 0B",238
1741069525,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,25.31%,"56.74MiB / 256MiB",22.16%,"1.75MB / 1.23MB","0B / 0B",23
1741069525,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069525,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,17.37%,"2.483GiB / 15.48GiB",16.05%,"86.6MB / 6.01MB","0B / 0B",1421
1741069525,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,4.92%,"96.84MiB / 15.48GiB",0.61%,"7.2MB / 7.96MB","0B / 0B",39
1741069525,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,25.54%,"64.11MiB / 256MiB",25.04%,"1.75MB / 1.23MB","0B / 0B",23
1741069525,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,2.39%,"909.2MiB / 15.48GiB",5.74%,"3.39MB / 83.2MB","0B / 0B",238
1741069537,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,24.44%,"57.45MiB / 256MiB",22.44%,"2.22MB / 1.56MB","0B / 0B",23
1741069537,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069537,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,20.89%,"2.507GiB / 15.48GiB",16.20%,"87.7MB / 7.31MB","0B / 0B",1421
1741069537,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,5.44%,"96.94MiB / 15.48GiB",0.61%,"9.16MB / 10.1MB","0B / 0B",39
1741069537,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,27.29%,"64.14MiB / 256MiB",25.05%,"2.22MB / 1.56MB","0B / 0B",23
1741069537,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.45%,"911.1MiB / 15.48GiB",5.75%,"3.56MB / 83.2MB","0B / 0B",238
1741069549,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,31.40%,"56.89MiB / 256MiB",22.22%,"2.75MB / 1.93MB","0B / 0B",23
1741069549,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069549,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,78.63%,"2.579GiB / 15.48GiB",16.67%,"88.9MB / 8.75MB","0B / 0B",1421
1741069549,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,5.64%,"97.02MiB / 15.48GiB",0.61%,"11.4MB / 12.5MB","0B / 0B",39
1741069549,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,31.12%,"64.22MiB / 256MiB",25.09%,"2.75MB / 1.93MB","0B / 0B",23
1741069549,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,2.13%,"911.6MiB / 15.48GiB",5.75%,"3.74MB / 83.3MB","0B / 0B",238
1741069560,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,27.08%,"56.85MiB / 256MiB",22.21%,"3.33MB / 2.35MB","0B / 0B",23
1741069560,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069560,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,49.82%,"2.661GiB / 15.48GiB",17.19%,"90.3MB / 10.3MB","0B / 0B",1421
1741069560,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,5.73%,"97.11MiB / 15.48GiB",0.61%,"13.8MB / 15.2MB","0B / 0B",39
1741069560,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,31.80%,"64.24MiB / 256MiB",25.09%,"3.34MB / 2.34MB","0B / 0B",23
1741069560,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,2.18%,"913.3MiB / 15.48GiB",5.76%,"3.9MB / 83.3MB","0B / 0B",238
1741069572,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,35.83%,"62.36MiB / 256MiB",24.36%,"3.98MB / 2.8MB","0B / 0B",26
1741069572,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069572,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,27.13%,"2.747GiB / 15.48GiB",17.75%,"91.8MB / 12MB","0B / 0B",1421
1741069572,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,6.44%,"97.25MiB / 15.48GiB",0.61%,"16.5MB / 18.2MB","0B / 0B",39
1741069572,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,36.76%,"69.31MiB / 256MiB",27.08%,"4MB / 2.8MB","0B / 0B",28
1741069572,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.08%,"914.1MiB / 15.48GiB",5.77%,"4.07MB / 83.4MB","0B / 0B",238
1741069584,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,33.26%,"62.32MiB / 256MiB",24.35%,"4.69MB / 3.29MB","0B / 0B",23
1741069584,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069584,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,45.51%,"2.826GiB / 15.48GiB",18.26%,"93.4MB / 13.9MB","0B / 0B",1421
1741069584,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,6.87%,"97.43MiB / 15.48GiB",0.61%,"19.4MB / 21.4MB","0B / 0B",39
1741069584,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,35.54%,"75.03MiB / 256MiB",29.31%,"4.7MB / 3.29MB","0B / 0B",23
1741069584,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,2.37%,"915.8MiB / 15.48GiB",5.78%,"4.23MB / 83.4MB","0B / 0B",238
1741069596,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,38.06%,"62.34MiB / 256MiB",24.35%,"5.46MB / 3.83MB","0B / 0B",23
1741069596,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.3kB / 0B","0B / 0B",18
1741069596,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,55.79%,"2.91GiB / 15.48GiB",18.81%,"95.1MB / 15.9MB","0B / 0B",1421
1741069596,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,7.69%,"97.42MiB / 15.48GiB",0.61%,"22.6MB / 25MB","0B / 0B",39
1741069596,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,39.79%,"76.16MiB / 256MiB",29.75%,"5.47MB / 3.82MB","0B / 0B",23
1741069596,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.09%,"901.2MiB / 15.48GiB",5.69%,"4.41MB / 83.5MB","0B / 0B",238
1741069608,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,37.78%,"60.92MiB / 256MiB",23.80%,"6.28MB / 4.4MB","0B / 0B",25
1741069608,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069608,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,24.23%,"2.966GiB / 15.48GiB",19.17%,"97MB / 18MB","0B / 0B",1421
1741069608,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,8.04%,"97.49MiB / 15.48GiB",0.62%,"26MB / 28.7MB","0B / 0B",39
1741069608,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,40.21%,"71.41MiB / 256MiB",27.90%,"6.3MB / 4.4MB","0B / 0B",25
1741069608,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.15%,"902MiB / 15.48GiB",5.69%,"4.58MB / 83.5MB","0B / 0B",238
1741069619,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,41.59%,"63.87MiB / 256MiB",24.95%,"7.17MB / 5.02MB","0B / 0B",24
1741069619,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069619,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,46.83%,"2.988GiB / 15.48GiB",19.30%,"99MB / 20.3MB","0B / 0B",1421
1741069619,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,8.68%,"97.58MiB / 15.48GiB",0.62%,"29.6MB / 32.8MB","0B / 0B",39
1741069619,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,48.56%,"73.61MiB / 256MiB",28.76%,"7.19MB / 5.02MB","0B / 0B",25
1741069619,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.21%,"903.3MiB / 15.48GiB",5.70%,"4.74MB / 83.6MB","0B / 0B",239
1741069631,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,42.92%,"63.94MiB / 256MiB",24.98%,"8.11MB / 5.67MB","0B / 0B",23
1741069631,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069631,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,47.53%,"3.038GiB / 15.48GiB",19.63%,"101MB / 22.7MB","0B / 0B",1421
1741069631,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,8.84%,"97.71MiB / 15.48GiB",0.62%,"33.5MB / 37MB","0B / 0B",39
1741069631,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,48.95%,"73.7MiB / 256MiB",28.79%,"8.14MB / 5.67MB","0B / 0B",25
1741069631,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,2.73%,"904.6MiB / 15.48GiB",5.71%,"4.92MB / 83.6MB","0B / 0B",238
1741069643,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,50.47%,"64.84MiB / 256MiB",25.33%,"9.13MB / 6.38MB","0B / 0B",25
1741069643,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069643,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,42.68%,"3.099GiB / 15.48GiB",20.02%,"103MB / 25.2MB","0B / 0B",1421
1741069643,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,9.46%,"97.66MiB / 15.48GiB",0.62%,"37.6MB / 41.6MB","0B / 0B",39
1741069643,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,52.85%,"72.66MiB / 256MiB",28.38%,"9.16MB / 6.38MB","0B / 0B",29
1741069643,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,10.67%,"906.5MiB / 15.48GiB",5.72%,"5.09MB / 83.7MB","0B / 0B",239
1741069655,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,57.33%,"62.65MiB / 256MiB",24.47%,"10.2MB / 7.12MB","0B / 0B",24
1741069655,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069655,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,129.25%,"3.213GiB / 15.48GiB",20.76%,"106MB / 27.9MB","0B / 0B",1421
1741069655,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,11.98%,"97.7MiB / 15.48GiB",0.62%,"42MB / 46.5MB","0B / 0B",39
1741069655,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,62.95%,"72.77MiB / 256MiB",28.42%,"10.2MB / 7.12MB","0B / 0B",25
1741069655,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,26.90%,"908MiB / 15.48GiB",5.73%,"5.26MB / 83.7MB","0B / 0B",239
1741069667,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,59.02%,"60.79MiB / 256MiB",23.74%,"11.4MB / 7.92MB","0B / 0B",26
1741069667,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069667,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,81.85%,"3.333GiB / 15.48GiB",21.53%,"108MB / 30.7MB","0B / 0B",1421
1741069667,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,11.06%,"97.95MiB / 15.48GiB",0.62%,"46.6MB / 51.7MB","0B / 0B",39
1741069667,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,62.16%,"70.8MiB / 256MiB",27.66%,"11.4MB / 7.92MB","0B / 0B",29
1741069667,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,4.72%,"909.2MiB / 15.48GiB",5.74%,"5.43MB / 83.8MB","0B / 0B",239
1741069679,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,59.94%,"64.27MiB / 256MiB",25.11%,"12.6MB / 8.75MB","0B / 0B",25
1741069679,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069679,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,27.31%,"3.466GiB / 15.48GiB",22.39%,"111MB / 33.7MB","0B / 0B",1421
1741069679,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,10.03%,"97.87MiB / 15.48GiB",0.62%,"51.4MB / 57.1MB","0B / 0B",39
1741069679,bc61d11ac6b4,reverse-proxy-api-1,bc61d11ac6b4,62.55%,"68.72MiB / 256MiB",26.84%,"12.6MB / 8.76MB","0B / 0B",26
1741069679,64b42240c5f0,reverse-proxy-controller-1,64b42240c5f0,1.51%,"910.6MiB / 15.48GiB",5.75%,"5.6MB / 83.8MB","0B / 0B",239
1741069691,a92e23816c0e,reverse-proxy-api-2,a92e23816c0e,51.11%,"63.84MiB / 256MiB",24.94%,"13.6MB / 9.45MB","0B / 0B",30
1741069691,ad1bdad91fa1,reverse-proxy-cache-1,ad1bdad91fa1,0.00%,"14.05MiB / 20MiB",70.27%,"1.37kB / 0B","0B / 0B",18
1741069691,f1c5516cc93a,reverse-proxy-agent-1,f1c5516cc93a,44.54%,"3.639GiB / 15.48GiB",23.51%,"113MB / 36.6MB","0B / 0B",1427
1741069691,2d16f1b6b224,reverse-proxy-lb-1,2d16f1b6b224,8.32%,"97.91MiB / 15.48GiB",0.62%,"55.5MB / 61.6MB","0B / 0B",39
