Timestamp,HostCPU,HostMemUsage,HostMemTotal,HostMemPerc,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740725589,9,6442964,16228688,39.70,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.84%,"113.5MiB / 15.48GiB",0.72%,"705MB / 808MB","0B / 0B",40
1740725589,9,6442964,16228688,39.70,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.14%,"843.5MiB / 15.48GiB",5.32%,"50MB / 96.9MB","0B / 0B",247
1740725603,7,6459684,16228688,39.80,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,94.58%,"181.3MiB / 256MiB",70.82%,"583MB / 437MB","0B / 0B",28
1740725603,7,6459684,16228688,39.80,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725603,7,6459684,16228688,39.80,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,8.70%,"2.263GiB / 15.48GiB",14.62%,"604MB / 638MB","0B / 0B",1430
1740725603,7,6459684,16228688,39.80,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.48%,"113.7MiB / 15.48GiB",0.72%,"706MB / 808MB","0B / 0B",40
1740725603,7,6459684,16228688,39.80,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.90%,"844.4MiB / 15.48GiB",5.33%,"50.2MB / 97MB","0B / 0B",247
1740725615,8,6480460,16228688,39.93,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,96.93%,"181.1MiB / 256MiB",70.76%,"583MB / 437MB","0B / 0B",28
1740725615,8,6480460,16228688,39.93,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725615,8,6480460,16228688,39.93,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,19.30%,"2.282GiB / 15.48GiB",14.75%,"605MB / 639MB","0B / 0B",1430
1740725615,8,6480460,16228688,39.93,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.57%,"113.8MiB / 15.48GiB",0.72%,"707MB / 809MB","0B / 0B",40
1740725615,8,6480460,16228688,39.93,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.64%,"845.6MiB / 15.48GiB",5.34%,"50.4MB / 97MB","0B / 0B",247
1740725629,9,6508108,16228688,40.10,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.65%,"182.6MiB / 256MiB",71.33%,"584MB / 437MB","0B / 0B",30
1740725629,9,6508108,16228688,40.10,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725629,9,6508108,16228688,40.10,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,25.06%,"2.293GiB / 15.48GiB",14.82%,"605MB / 640MB","0B / 0B",1447
1740725629,9,6508108,16228688,40.10,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.79%,"114MiB / 15.48GiB",0.72%,"708MB / 810MB","0B / 0B",40
1740725629,9,6508108,16228688,40.10,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.27%,"846.1MiB / 15.48GiB",5.34%,"50.6MB / 97.1MB","0B / 0B",247
1740725642,7,6541360,16228688,40.31,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.55%,"182.4MiB / 256MiB",71.25%,"584MB / 438MB","0B / 0B",29
1740725642,7,6541360,16228688,40.31,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725642,7,6541360,16228688,40.31,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,8.01%,"2.318GiB / 15.48GiB",14.97%,"605MB / 640MB","0B / 0B",1430
1740725642,7,6541360,16228688,40.31,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.60%,"114.1MiB / 15.48GiB",0.72%,"708MB / 811MB","0B / 0B",40
1740725642,7,6541360,16228688,40.31,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.84%,"846.8MiB / 15.48GiB",5.34%,"50.8MB / 97.1MB","0B / 0B",246
1740725654,7,6549768,16228688,40.36,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.11%,"181.8MiB / 256MiB",71.00%,"585MB / 438MB","0B / 0B",29
1740725654,7,6549768,16228688,40.36,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725654,7,6549768,16228688,40.36,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,7.40%,"2.327GiB / 15.48GiB",15.03%,"606MB / 641MB","0B / 0B",1430
1740725654,7,6549768,16228688,40.36,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.67%,"114.2MiB / 15.48GiB",0.72%,"709MB / 812MB","0B / 0B",40
1740725654,7,6549768,16228688,40.36,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.76%,"847.4MiB / 15.48GiB",5.35%,"51MB / 97.2MB","0B / 0B",246
1740725668,8,6577612,16228688,40.53,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,96.17%,"181.1MiB / 256MiB",70.73%,"585MB / 439MB","0B / 0B",28
1740725668,8,6577612,16228688,40.53,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725668,8,6577612,16228688,40.53,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,7.42%,"2.342GiB / 15.48GiB",15.13%,"606MB / 641MB","0B / 0B",1430
1740725668,8,6577612,16228688,40.53,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.74%,"114.4MiB / 15.48GiB",0.72%,"710MB / 813MB","0B / 0B",40
1740725668,8,6577612,16228688,40.53,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.66%,"848.3MiB / 15.48GiB",5.35%,"51.1MB / 97.2MB","0B / 0B",246
1740725681,7,6588968,16228688,40.60,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.92%,"176.8MiB / 256MiB",69.04%,"586MB / 439MB","0B / 0B",27
1740725681,7,6588968,16228688,40.60,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725681,7,6588968,16228688,40.60,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,8.06%,"2.357GiB / 15.48GiB",15.23%,"606MB / 642MB","0B / 0B",1430
1740725681,7,6588968,16228688,40.60,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.63%,"114.7MiB / 15.48GiB",0.72%,"711MB / 814MB","0B / 0B",40
1740725681,7,6588968,16228688,40.60,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.65%,"849.1MiB / 15.48GiB",5.36%,"51.3MB / 97.3MB","0B / 0B",246
1740725693,8,6600396,16228688,40.67,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.26%,"179.9MiB / 256MiB",70.28%,"586MB / 439MB","0B / 0B",29
1740725693,8,6600396,16228688,40.67,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725693,8,6600396,16228688,40.67,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,10.61%,"2.377GiB / 15.48GiB",15.36%,"607MB / 642MB","0B / 0B",1430
1740725693,8,6600396,16228688,40.67,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.60%,"114.7MiB / 15.48GiB",0.72%,"712MB / 815MB","0B / 0B",40
1740725693,8,6600396,16228688,40.67,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.76%,"850.3MiB / 15.48GiB",5.37%,"51.5MB / 97.3MB","0B / 0B",248
1740725706,7,6631532,16228688,40.86,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.51%,"180.1MiB / 256MiB",70.36%,"587MB / 440MB","0B / 0B",28
1740725706,7,6631532,16228688,40.86,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725706,7,6631532,16228688,40.86,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,8.45%,"2.403GiB / 15.48GiB",15.52%,"607MB / 643MB","0B / 0B",1430
1740725706,7,6631532,16228688,40.86,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.55%,"114.8MiB / 15.48GiB",0.72%,"713MB / 816MB","0B / 0B",40
1740725706,7,6631532,16228688,40.86,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.95%,"851.1MiB / 15.48GiB",5.37%,"51.7MB / 97.4MB","0B / 0B",248
1740725720,7,6678308,16228688,41.15,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,96.30%,"180.6MiB / 256MiB",70.55%,"587MB / 440MB","0B / 0B",28
1740725720,7,6678308,16228688,41.15,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725720,7,6678308,16228688,41.15,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,7.49%,"2.447GiB / 15.48GiB",15.81%,"608MB / 643MB","0B / 0B",1430
1740725720,7,6678308,16228688,41.15,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.54%,"115MiB / 15.48GiB",0.73%,"713MB / 817MB","0B / 0B",40
1740725720,7,6678308,16228688,41.15,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.61%,"851.9MiB / 15.48GiB",5.38%,"51.9MB / 97.4MB","0B / 0B",248
1740725732,7,6707740,16228688,41.33,,,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,96.22%,"178.7MiB / 256MiB",69.82%,"588MB / 440MB","0B / 0B",27
1740725732,7,6707740,16228688,41.33,,,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.55MiB / 20MiB",67.75%,"28.3kB / 3.16kB","0B / 0B",18
1740725732,7,6707740,16228688,41.33,,,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,7.71%,"2.482GiB / 15.48GiB",16.04%,"608MB / 644MB","0B / 0B",1430
1740725732,7,6707740,16228688,41.33,,,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,1.64%,"115.1MiB / 15.48GiB",0.73%,"714MB / 818MB","0B / 0B",40
1740725732,7,6707740,16228688,41.33,,,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.87%,"852.8MiB / 15.48GiB",5.38%,"52MB / 97.5MB","0B / 0B",248
