Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740726711,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,25.75%,"56.42MiB / 256MiB",22.04%,"668kB / 473kB","0B / 0B",24
1740726711,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,92.77%,"868.1MiB / 15.48GiB",5.48%,"3.34MB / 82.8MB","0B / 0B",239
1740726724,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726724,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,2.72%,"95.91MiB / 15.48GiB",0.61%,"2.32MB / 2.56MB","0B / 0B",39
1740726724,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,24.85%,"2.119GiB / 15.48GiB",13.69%,"83.8MB / 2.55MB","0B / 0B",1436
1740726724,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,27.32%,"57.55MiB / 256MiB",22.48%,"1.14MB / 804kB","0B / 0B",25
1740726724,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,6.83%,"870.8MiB / 15.48GiB",5.49%,"3.52MB / 82.8MB","0B / 0B",241
1740726736,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726736,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,3.37%,"95.99MiB / 15.48GiB",0.61%,"3.55MB / 3.92MB","0B / 0B",39
1740726736,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,20.91%,"2.133GiB / 15.48GiB",13.78%,"84.5MB / 3.42MB","0B / 0B",1431
1740726736,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,34.93%,"56.22MiB / 256MiB",21.96%,"1.74MB / 1.23MB","0B / 0B",25
1740726736,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,2.24%,"872.1MiB / 15.48GiB",5.50%,"3.7MB / 82.9MB","0B / 0B",238
1740726747,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726747,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,4.52%,"96.36MiB / 15.48GiB",0.61%,"5.05MB / 5.58MB","0B / 0B",39
1740726747,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,25.57%,"2.169GiB / 15.48GiB",14.02%,"85.4MB / 4.43MB","0B / 0B",1430
1740726747,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,45.38%,"56.49MiB / 256MiB",22.07%,"2.48MB / 1.75MB","0B / 0B",25
1740726747,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.83%,"873.8MiB / 15.48GiB",5.51%,"3.85MB / 82.9MB","0B / 0B",238
1740726760,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726760,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,4.78%,"96.56MiB / 15.48GiB",0.61%,"6.82MB / 7.54MB","0B / 0B",39
1740726760,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,21.19%,"2.24GiB / 15.48GiB",14.47%,"86.3MB / 5.61MB","0B / 0B",1430
1740726760,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,49.22%,"59.96MiB / 256MiB",23.42%,"3.35MB / 2.37MB","0B / 0B",32
1740726760,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,2.22%,"875.2MiB / 15.48GiB",5.52%,"4.02MB / 82.9MB","0B / 0B",238
1740726772,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726772,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,4.84%,"96.65MiB / 15.48GiB",0.61%,"8.84MB / 9.78MB","0B / 0B",39
1740726772,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,41.16%,"2.311GiB / 15.48GiB",14.93%,"87.5MB / 6.92MB","0B / 0B",1430
1740726772,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,50.01%,"63.01MiB / 256MiB",24.61%,"4.36MB / 3.08MB","0B / 0B",26
1740726772,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.71%,"876.8MiB / 15.48GiB",5.53%,"4.19MB / 83MB","0B / 0B",238
1740726783,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726783,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,5.59%,"96.67MiB / 15.48GiB",0.61%,"11.2MB / 12.3MB","0B / 0B",39
1740726783,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,55.49%,"2.409GiB / 15.48GiB",15.56%,"88.7MB / 8.38MB","0B / 0B",1430
1740726783,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,61.52%,"61.75MiB / 256MiB",24.12%,"5.52MB / 3.9MB","0B / 0B",29
1740726783,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.70%,"877.8MiB / 15.48GiB",5.54%,"4.34MB / 83MB","0B / 0B",238
1740726796,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726796,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,5.78%,"96.82MiB / 15.48GiB",0.61%,"13.5MB / 15MB","0B / 0B",39
1740726796,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,45.89%,"2.476GiB / 15.48GiB",16.00%,"90.1MB / 10MB","0B / 0B",1430
1740726796,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,57.22%,"64.79MiB / 256MiB",25.31%,"6.83MB / 4.82MB","0B / 0B",28
1740726796,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,3.34%,"879.5MiB / 15.48GiB",5.55%,"4.52MB / 83.1MB","0B / 0B",238
1740726807,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726807,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,6.43%,"96.96MiB / 15.48GiB",0.61%,"16.6MB / 18.4MB","0B / 0B",39
1740726807,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,23.04%,"2.5GiB / 15.48GiB",16.15%,"91.6MB / 11.8MB","0B / 0B",1430
1740726807,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,69.66%,"63.16MiB / 256MiB",24.67%,"8.28MB / 5.85MB","0B / 0B",32
1740726807,af5bd75b3c7a,reverse-proxy-controller-1,af5bd75b3c7a,1.51%,"880.2MiB / 15.48GiB",5.55%,"4.65MB / 83.1MB","0B / 0B",238
1740726820,d04204eba710,reverse-proxy-cache-1,d04204eba710,0.00%,"14.25MiB / 20MiB",71.23%,"1.25kB / 0B","0B / 0B",18
1740726820,4c40a36037aa,reverse-proxy-lb-1,4c40a36037aa,6.97%,"97.52MiB / 15.48GiB",0.62%,"19.8MB / 22MB","0B / 0B",39
1740726820,7f2276c97f24,reverse-proxy-agent-1,7f2276c97f24,31.79%,"2.523GiB / 15.48GiB",16.30%,"93.3MB / 13.7MB","0B / 0B",1430
1740726820,d4031f7eea0c,reverse-proxy-api-1,d4031f7eea0c,81.80%,"69.88MiB / 256MiB",27.29%,"9.94MB / 7.01MB","0B / 0B",38
