Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740713695,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,44.74%,"2.68GiB / 15.48GiB",17.32%,"202MB / 137MB","0B / 0B",1430
1740713695,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,9.63%,"103.7MiB / 15.48GiB",0.65%,"227MB / 255MB","0B / 0B",40
1740713695,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.96%,"838.4MiB / 15.48GiB",5.29%,"13.5MB / 86.4MB","0B / 0B",245
1740713706,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,121.85%,"88.39MiB / 256MiB",34.53%,"125MB / 87.2MB","0B / 0B",54
1740713706,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713706,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,35.82%,"2.724GiB / 15.48GiB",17.60%,"205MB / 140MB","0B / 0B",1430
1740713706,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,10.48%,"103.9MiB / 15.48GiB",0.66%,"232MB / 261MB","0B / 0B",40
1740713706,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.91%,"839MiB / 15.48GiB",5.29%,"13.7MB / 86.5MB","0B / 0B",245
1740713718,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,109.41%,"84.41MiB / 256MiB",32.97%,"127MB / 89MB","0B / 0B",53
1740713718,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713718,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,36.56%,"2.842GiB / 15.48GiB",18.36%,"207MB / 143MB","0B / 0B",1430
1740713718,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,9.41%,"103.8MiB / 15.48GiB",0.65%,"236MB / 266MB","0B / 0B",40
1740713718,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.09%,"840MiB / 15.48GiB",5.30%,"13.9MB / 86.5MB","0B / 0B",245
1740713729,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,119.75%,"77.88MiB / 256MiB",30.42%,"130MB / 90.7MB","0B / 0B",44
1740713729,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713729,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,39.83%,"2.996GiB / 15.48GiB",19.36%,"210MB / 146MB","0B / 0B",1430
1740713729,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,10.05%,"103.8MiB / 15.48GiB",0.66%,"241MB / 271MB","0B / 0B",40
1740713729,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.78%,"841.1MiB / 15.48GiB",5.31%,"14MB / 86.6MB","0B / 0B",245
1740713741,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,106.40%,"77.4MiB / 256MiB",30.24%,"132MB / 92.6MB","0B / 0B",43
1740713741,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713741,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,37.58%,"3.11GiB / 15.48GiB",20.09%,"212MB / 149MB","0B / 0B",1430
1740713741,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,9.16%,"103.9MiB / 15.48GiB",0.66%,"246MB / 276MB","0B / 0B",40
1740713741,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.94%,"842.7MiB / 15.48GiB",5.32%,"14.2MB / 86.6MB","0B / 0B",245
1740713753,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,131.08%,"93.29MiB / 256MiB",36.44%,"135MB / 94.5MB","0B / 0B",61
1740713753,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713753,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,93.47%,"3.211GiB / 15.48GiB",20.75%,"215MB / 152MB","0B / 0B",1430
1740713753,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,11.45%,"104.1MiB / 15.48GiB",0.66%,"250MB / 282MB","0B / 0B",40
1740713753,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.96%,"843MiB / 15.48GiB",5.32%,"14.4MB / 86.7MB","0B / 0B",244
1740713764,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,137.56%,"84.31MiB / 256MiB",32.93%,"138MB / 96.6MB","0B / 0B",61
1740713764,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713764,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,38.09%,"3.333GiB / 15.48GiB",21.53%,"217MB / 155MB","0B / 0B",1430
1740713764,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,11.48%,"104.3MiB / 15.48GiB",0.66%,"255MB / 288MB","0B / 0B",40
1740713764,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.98%,"843.7MiB / 15.48GiB",5.32%,"14.5MB / 86.7MB","0B / 0B",244
1740713776,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,60.72%,"88.23MiB / 256MiB",34.46%,"141MB / 98.6MB","0B / 0B",50
1740713776,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713776,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,85.61%,"3.449GiB / 15.48GiB",22.29%,"220MB / 158MB","0B / 0B",1435
1740713776,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,5.72%,"104.3MiB / 15.48GiB",0.66%,"260MB / 293MB","0B / 0B",40
1740713776,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.22%,"844.8MiB / 15.48GiB",5.33%,"14.7MB / 86.8MB","0B / 0B",244
1740713788,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,128.54%,"93.77MiB / 256MiB",36.63%,"144MB / 100MB","0B / 0B",53
1740713788,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713788,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,46.50%,"3.58GiB / 15.48GiB",23.13%,"223MB / 161MB","0B / 0B",1435
1740713788,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,10.70%,"104.4MiB / 15.48GiB",0.66%,"265MB / 298MB","0B / 0B",40
1740713788,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.83%,"807.3MiB / 15.48GiB",5.09%,"14.9MB / 86.8MB","0B / 0B",243
1740713799,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,142.77%,"92.79MiB / 256MiB",36.24%,"147MB / 102MB","0B / 0B",60
1740713799,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713799,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,29.03%,"3.83GiB / 15.48GiB",24.75%,"225MB / 164MB","0B / 0B",1430
1740713799,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,12.68%,"104.6MiB / 15.48GiB",0.66%,"270MB / 304MB","0B / 0B",40
1740713799,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.87%,"807.6MiB / 15.48GiB",5.10%,"15MB / 86.9MB","0B / 0B",243
1740713811,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,34.89%,"95.76MiB / 256MiB",37.41%,"150MB / 105MB","0B / 0B",61
1740713811,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713811,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,29.21%,"4.081GiB / 15.48GiB",26.37%,"228MB / 167MB","0B / 0B",1430
1740713811,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,3.25%,"104.8MiB / 15.48GiB",0.66%,"275MB / 310MB","0B / 0B",40
1740713811,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.76%,"808.3MiB / 15.48GiB",5.10%,"15.2MB / 86.9MB","0B / 0B",243
1740713823,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,145.77%,"91.34MiB / 256MiB",35.68%,"153MB / 107MB","0B / 0B",61
1740713823,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713823,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,32.42%,"4.331GiB / 15.48GiB",27.99%,"230MB / 170MB","0B / 0B",1430
1740713823,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,12.78%,"105.1MiB / 15.48GiB",0.66%,"280MB / 316MB","0B / 0B",40
1740713823,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.77%,"809MiB / 15.48GiB",5.10%,"15.4MB / 87MB","0B / 0B",243
1740713835,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,145.18%,"97.31MiB / 256MiB",38.01%,"157MB / 110MB","0B / 0B",61
1740713835,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713835,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,26.88%,"4.477GiB / 15.48GiB",28.93%,"233MB / 173MB","0B / 0B",1430
1740713835,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,68.13%,"105.6MiB / 15.48GiB",0.67%,"286MB / 323MB","0B / 0B",40
1740713835,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.57%,"810.3MiB / 15.48GiB",5.11%,"15.5MB / 87MB","0B / 0B",243
1740713847,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,83.02%,"97.98MiB / 256MiB",38.28%,"160MB / 112MB","0B / 0B",61
1740713847,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713847,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,32.00%,"4.627GiB / 15.48GiB",29.90%,"236MB / 176MB","0B / 0B",1430
1740713847,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,7.11%,"105.7MiB / 15.48GiB",0.67%,"291MB / 328MB","0B / 0B",40
1740713847,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.07%,"811.6MiB / 15.48GiB",5.12%,"15.7MB / 87.1MB","0B / 0B",243
1740713858,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,149.85%,"99.93MiB / 256MiB",39.04%,"164MB / 114MB","0B / 0B",60
1740713858,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713858,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,29.44%,"4.766GiB / 15.48GiB",30.79%,"238MB / 180MB","0B / 0B",1430
1740713858,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,13.54%,"106MiB / 15.48GiB",0.67%,"296MB / 334MB","0B / 0B",40
1740713858,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.33%,"812.3MiB / 15.48GiB",5.13%,"15.9MB / 87.1MB","0B / 0B",243
1740713870,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,136.67%,"84.95MiB / 256MiB",33.18%,"167MB / 116MB","0B / 0B",60
1740713870,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713870,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,32.35%,"4.822GiB / 15.48GiB",31.16%,"241MB / 183MB","0B / 0B",1430
1740713870,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,49.30%,"105.8MiB / 15.48GiB",0.67%,"301MB / 340MB","0B / 0B",40
1740713870,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.41%,"811.1MiB / 15.48GiB",5.12%,"16MB / 87.2MB","0B / 0B",242
1740713882,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,142.81%,"98.74MiB / 256MiB",38.57%,"170MB / 119MB","0B / 0B",60
1740713882,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713882,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,25.67%,"4.856GiB / 15.48GiB",31.38%,"244MB / 186MB","0B / 0B",1430
1740713882,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,12.50%,"106.3MiB / 15.48GiB",0.67%,"306MB / 346MB","0B / 0B",40
1740713882,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.13%,"812.3MiB / 15.48GiB",5.13%,"16.2MB / 87.2MB","0B / 0B",245
1740713893,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,147.51%,"100.2MiB / 256MiB",39.16%,"174MB / 121MB","0B / 0B",60
1740713893,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713893,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,27.49%,"4.878GiB / 15.48GiB",31.52%,"246MB / 189MB","0B / 0B",1430
1740713893,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,56.42%,"106.8MiB / 15.48GiB",0.67%,"312MB / 353MB","0B / 0B",40
1740713893,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.81%,"812.9MiB / 15.48GiB",5.13%,"16.4MB / 87.3MB","0B / 0B",242
1740713905,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,108.50%,"90.16MiB / 256MiB",35.22%,"178MB / 124MB","0B / 0B",60
1740713905,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713905,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,34.54%,"4.937GiB / 15.48GiB",31.90%,"249MB / 192MB","0B / 0B",1430
1740713905,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,33.61%,"106MiB / 15.48GiB",0.67%,"317MB / 359MB","0B / 0B",40
1740713905,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.80%,"813.9MiB / 15.48GiB",5.14%,"16.6MB / 87.3MB","0B / 0B",242
1740713917,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,148.83%,"104.8MiB / 256MiB",40.93%,"181MB / 126MB","0B / 0B",61
1740713917,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713917,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,29.28%,"5.004GiB / 15.48GiB",32.33%,"252MB / 195MB","0B / 0B",1430
1740713917,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,14.69%,"106.9MiB / 15.48GiB",0.67%,"322MB / 365MB","0B / 0B",40
1740713917,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,164.84%,"815.3MiB / 15.48GiB",5.14%,"16.7MB / 87.4MB","0B / 0B",242
1740713928,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,145.62%,"98.14MiB / 256MiB",38.34%,"184MB / 128MB","0B / 0B",61
1740713928,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713928,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,25.33%,"5.067GiB / 15.48GiB",32.74%,"254MB / 199MB","0B / 0B",1430
1740713928,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,12.83%,"106.9MiB / 15.48GiB",0.67%,"327MB / 371MB","0B / 0B",40
1740713928,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.37%,"816.4MiB / 15.48GiB",5.15%,"16.9MB / 87.4MB","0B / 0B",243
1740713940,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,78.01%,"94.04MiB / 256MiB",36.74%,"188MB / 131MB","0B / 0B",60
1740713940,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713940,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,35.86%,"5.116GiB / 15.48GiB",33.06%,"257MB / 202MB","0B / 0B",1430
1740713940,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,10.90%,"106.2MiB / 15.48GiB",0.67%,"332MB / 377MB","0B / 0B",40
1740713940,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.07%,"817MiB / 15.48GiB",5.16%,"17.1MB / 87.5MB","0B / 0B",243
1740713951,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,145.56%,"100.9MiB / 256MiB",39.40%,"191MB / 133MB","0B / 0B",60
1740713951,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713951,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,28.86%,"5.119GiB / 15.48GiB",33.08%,"260MB / 205MB","0B / 0B",1430
1740713951,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,12.67%,"106.9MiB / 15.48GiB",0.67%,"338MB / 383MB","0B / 0B",40
1740713951,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.76%,"818MiB / 15.48GiB",5.16%,"17.2MB / 87.5MB","0B / 0B",243
1740713963,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,146.29%,"103.1MiB / 256MiB",40.28%,"195MB / 136MB","0B / 0B",60
1740713963,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713963,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,24.19%,"5.121GiB / 15.48GiB",33.09%,"263MB / 208MB","0B / 0B",1430
1740713963,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,53.73%,"107.2MiB / 15.48GiB",0.68%,"343MB / 390MB","0B / 0B",40
1740713963,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.74%,"819MiB / 15.48GiB",5.17%,"17.4MB / 87.6MB","0B / 0B",243
1740713975,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,33.92%,"97.31MiB / 256MiB",38.01%,"198MB / 138MB","0B / 0B",60
1740713975,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713975,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,42.72%,"5.129GiB / 15.48GiB",33.14%,"265MB / 211MB","0B / 0B",1430
1740713975,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,3.19%,"106.1MiB / 15.48GiB",0.67%,"348MB / 395MB","0B / 0B",40
1740713975,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,1.02%,"820MiB / 15.48GiB",5.17%,"17.6MB / 87.6MB","0B / 0B",244
1740713987,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,147.00%,"101.7MiB / 256MiB",39.72%,"201MB / 140MB","0B / 0B",61
1740713987,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713987,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,24.87%,"5.144GiB / 15.48GiB",33.24%,"268MB / 215MB","0B / 0B",1430
1740713987,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,12.78%,"108.8MiB / 15.48GiB",0.69%,"353MB / 401MB","0B / 0B",40
1740713987,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.73%,"820.7MiB / 15.48GiB",5.18%,"17.7MB / 87.7MB","0B / 0B",244
1740713999,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,144.36%,"107.5MiB / 256MiB",42.01%,"205MB / 143MB","0B / 0B",60
1740713999,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740713999,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,35.24%,"5.145GiB / 15.48GiB",33.24%,"271MB / 218MB","0B / 0B",1431
1740713999,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,36.31%,"108.4MiB / 15.48GiB",0.68%,"358MB / 407MB","0B / 0B",40
1740713999,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,0.81%,"821.8MiB / 15.48GiB",5.19%,"17.9MB / 87.7MB","0B / 0B",244
1740714011,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,95.55%,"100.8MiB / 256MiB",39.37%,"208MB / 145MB","0B / 0B",60
1740714011,056cf00840ca,reverse-proxy-cache-1,056cf00840ca,0.00%,"13.45MiB / 20MiB",67.23%,"24.2kB / 0B","0B / 0B",18
1740714011,38551dc193e6,reverse-proxy-agent-1,38551dc193e6,33.91%,"5.146GiB / 15.48GiB",33.25%,"273MB / 221MB","0B / 0B",1430
1740714011,237e75e8f6fa,reverse-proxy-lb-1,237e75e8f6fa,8.99%,"108.4MiB / 15.48GiB",0.68%,"363MB / 413MB","0B / 0B",40
1740714011,f6b417fc0714,reverse-proxy-controller-1,f6b417fc0714,9.45%,"822.6MiB / 15.48GiB",5.19%,"18MB / 87.7MB","0B / 0B",244
1740714022,d9ae95b21dde,reverse-proxy-api-1,d9ae95b21dde,144.71%,"103.3MiB / 256MiB",40.35%,"211MB / 147MB","0B / 0B",61
