Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740706515,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.13%,"53.6MiB / 60MiB",89.33%,"726B / 0B","0B / 0B",20
1740706515,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.3kB / 0B","0B / 0B",18
1740706515,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,1.88%,"2.019GiB / 15.48GiB",13.04%,"114MB / 33.4MB","0B / 0B",953
1740706515,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.10%,"89.55MiB / 15.48GiB",0.57%,"656B / 0B","0B / 0B",35
1740706515,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,10.74%,"792.9MiB / 15.48GiB",5.00%,"5.89MB / 84.2MB","0B / 0B",243
1740706528,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,8.69%,"53.83MiB / 60MiB",89.71%,"89.8kB / 62.3kB","0B / 0B",22
1740706528,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.5kB / 0B","0B / 0B",18
1740706528,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,13.16%,"2.125GiB / 15.48GiB",13.73%,"114MB / 33.6MB","0B / 0B",921
1740706528,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,1.14%,"90.27MiB / 15.48GiB",0.57%,"172kB / 191kB","0B / 0B",35
1740706528,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,5.68%,"793.7MiB / 15.48GiB",5.01%,"6.02MB / 84.3MB","0B / 0B",243
1740706540,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,13.55%,"54.94MiB / 60MiB",91.56%,"307kB / 218kB","0B / 0B",24
1740706540,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.5kB / 0B","0B / 0B",18
1740706540,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,58.95%,"2.214GiB / 15.48GiB",14.30%,"114MB / 34MB","0B / 0B",934
1740706540,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,1.99%,"90.62MiB / 15.48GiB",0.57%,"604kB / 669kB","0B / 0B",35
1740706540,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.65%,"795.9MiB / 15.48GiB",5.02%,"6.18MB / 84.3MB","0B / 0B",243
1740706552,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,23.06%,"54.75MiB / 60MiB",91.24%,"603kB / 426kB","0B / 0B",23
1740706552,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.5kB / 0B","0B / 0B",18
1740706552,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,19.33%,"2.235GiB / 15.48GiB",14.44%,"115MB / 34.6MB","0B / 0B",932
1740706552,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,2.35%,"92.83MiB / 15.48GiB",0.59%,"1.28MB / 1.42MB","0B / 0B",35
1740706552,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,2.39%,"796.4MiB / 15.48GiB",5.03%,"6.37MB / 84.4MB","0B / 0B",242
1740706565,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,24.45%,"55.12MiB / 60MiB",91.87%,"1.08MB / 765kB","0B / 0B",24
1740706565,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.5kB / 0B","0B / 0B",18
1740706565,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,20.45%,"2.265GiB / 15.48GiB",14.64%,"115MB / 35.3MB","0B / 0B",934
1740706565,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,2.61%,"93.13MiB / 15.48GiB",0.59%,"2.22MB / 2.44MB","0B / 0B",35
1740706565,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,3.96%,"797.9MiB / 15.48GiB",5.03%,"6.56MB / 84.6MB","0B / 0B",242
1740706577,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,33.20%,"53.9MiB / 60MiB",89.83%,"1.67MB / 1.18MB","0B / 0B",25
1740706577,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.5kB / 0B","0B / 0B",18
1740706577,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,17.73%,"2.287GiB / 15.48GiB",14.77%,"116MB / 36.1MB","0B / 0B",924
1740706577,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,3.46%,"93.22MiB / 15.48GiB",0.59%,"3.43MB / 3.78MB","0B / 0B",35
1740706577,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.20%,"799.4MiB / 15.48GiB",5.04%,"6.72MB / 84.6MB","0B / 0B",242
1740706590,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,37.67%,"54.09MiB / 60MiB",90.16%,"2.39MB / 1.69MB","0B / 0B",25
1740706590,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.5kB / 0B","0B / 0B",18
1740706590,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,43.89%,"2.338GiB / 15.48GiB",15.11%,"117MB / 37.1MB","0B / 0B",920
1740706590,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,4.04%,"93.55MiB / 15.48GiB",0.59%,"4.89MB / 5.4MB","0B / 0B",35
1740706590,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.50%,"800.1MiB / 15.48GiB",5.05%,"6.89MB / 84.7MB","0B / 0B",242
1740706602,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,44.21%,"52.21MiB / 60MiB",87.01%,"3.23MB / 2.29MB","0B / 0B",26
1740706602,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706602,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,27.20%,"2.357GiB / 15.48GiB",15.23%,"118MB / 38.3MB","0B / 0B",923
1740706602,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,4.23%,"93.61MiB / 15.48GiB",0.59%,"6.63MB / 7.31MB","0B / 0B",35
1740706602,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.02%,"801.1MiB / 15.48GiB",5.05%,"7.07MB / 84.8MB","0B / 0B",243
1740706614,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,51.12%,"51.59MiB / 60MiB",85.99%,"4.23MB / 2.99MB","0B / 0B",27
1740706614,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706614,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,40.57%,"2.374GiB / 15.48GiB",15.34%,"119MB / 39.6MB","0B / 0B",920
1740706614,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,4.86%,"94.13MiB / 15.48GiB",0.59%,"8.64MB / 9.54MB","0B / 0B",36
1740706614,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,2.17%,"802MiB / 15.48GiB",5.06%,"7.23MB / 84.8MB","0B / 0B",243
1740706627,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,54.09%,"53.85MiB / 60MiB",89.75%,"5.37MB / 3.8MB","0B / 0B",27
1740706627,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706627,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,45.75%,"2.416GiB / 15.48GiB",15.61%,"120MB / 40.9MB","0B / 0B",920
1740706627,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,5.04%,"94.31MiB / 15.48GiB",0.60%,"10.9MB / 12.1MB","0B / 0B",36
1740706627,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.44%,"782.3MiB / 15.48GiB",4.94%,"7.42MB / 84.8MB","0B / 0B",243
1740706639,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,59.22%,"55.48MiB / 60MiB",92.47%,"6.64MB / 4.7MB","0B / 0B",28
1740706639,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706639,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,43.68%,"2.515GiB / 15.48GiB",16.25%,"121MB / 42.5MB","0B / 0B",920
1740706639,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,5.06%,"94.45MiB / 15.48GiB",0.60%,"13.5MB / 14.9MB","0B / 0B",36
1740706639,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,3.23%,"783.4MiB / 15.48GiB",4.94%,"7.57MB / 84.9MB","0B / 0B",244
1740706651,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,63.15%,"54.39MiB / 60MiB",90.65%,"8.09MB / 5.72MB","0B / 0B",30
1740706651,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706651,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,21.15%,"2.659GiB / 15.48GiB",17.18%,"123MB / 44.4MB","0B / 0B",920
1740706651,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,6.00%,"94.6MiB / 15.48GiB",0.60%,"16.3MB / 18MB","0B / 0B",36
1740706651,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.27%,"784.3MiB / 15.48GiB",4.95%,"7.76MB / 84.9MB","0B / 0B",242
1740706663,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,72.42%,"51.22MiB / 60MiB",85.36%,"9.68MB / 6.84MB","0B / 0B",32
1740706663,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706663,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,21.13%,"2.807GiB / 15.48GiB",18.14%,"125MB / 46.3MB","0B / 0B",920
1740706663,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,6.14%,"94.79MiB / 15.48GiB",0.60%,"19.4MB / 21.5MB","0B / 0B",36
1740706663,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.09%,"785.1MiB / 15.48GiB",4.95%,"7.93MB / 85MB","0B / 0B",241
1740706676,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,78.52%,"48.83MiB / 60MiB",81.39%,"11.5MB / 8.09MB","0B / 0B",29
1740706676,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"10.6kB / 0B","0B / 0B",18
1740706676,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,92.52%,"2.911GiB / 15.48GiB",18.81%,"126MB / 48.2MB","0B / 0B",920
