Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740706838,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.09%,"53.27MiB / 60MiB",88.78%,"586B / 0B","0B / 0B",20
1740706838,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706838,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,0.15%,"240.2MiB / 15.48GiB",1.52%,"149MB / 70.5MB","0B / 0B",46
1740706838,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.14%,"92.97MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706838,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,0.53%,"799MiB / 15.48GiB",5.04%,"9.95MB / 85.6MB","0B / 0B",230
1740706851,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.10%,"53.27MiB / 60MiB",88.78%,"656B / 0B","0B / 0B",20
1740706851,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706851,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,0.09%,"240.2MiB / 15.48GiB",1.52%,"149MB / 70.5MB","0B / 0B",46
1740706851,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.08%,"92.92MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706851,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,0.54%,"800.3MiB / 15.48GiB",5.05%,"9.98MB / 85.6MB","0B / 0B",230
1740706863,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.09%,"53.27MiB / 60MiB",88.78%,"726B / 0B","0B / 0B",20
1740706863,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706863,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,0.09%,"239.1MiB / 15.48GiB",1.51%,"149MB / 70.5MB","0B / 0B",36
1740706863,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.09%,"92.92MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706863,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,0.46%,"801.1MiB / 15.48GiB",5.06%,"10MB / 85.7MB","0B / 0B",230
1740706876,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.09%,"53.27MiB / 60MiB",88.78%,"726B / 0B","0B / 0B",20
1740706876,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706876,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,0.09%,"239.1MiB / 15.48GiB",1.51%,"149MB / 70.6MB","0B / 0B",36
1740706876,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.08%,"92.92MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706876,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,0.73%,"801.7MiB / 15.48GiB",5.06%,"10MB / 85.7MB","0B / 0B",230
1740706888,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.09%,"53.27MiB / 60MiB",88.78%,"726B / 0B","0B / 0B",20
1740706888,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706888,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,0.36%,"239.4MiB / 15.48GiB",1.51%,"149MB / 70.6MB","0B / 0B",39
1740706888,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.11%,"93.04MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706888,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,10.32%,"804.4MiB / 15.48GiB",5.08%,"10MB / 85.7MB","0B / 0B",240
1740706900,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.11%,"53.27MiB / 60MiB",88.79%,"796B / 0B","0B / 0B",20
1740706900,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706900,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,2.02%,"2.08GiB / 15.48GiB",13.44%,"149MB / 70.7MB","0B / 0B",930
1740706900,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.10%,"92.93MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706900,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,2.29%,"805.7MiB / 15.48GiB",5.08%,"10.2MB / 85.8MB","0B / 0B",243
1740706913,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,0.09%,"53.27MiB / 60MiB",88.79%,"796B / 0B","0B / 0B",20
1740706913,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"74.9kB / 0B","0B / 0B",18
1740706913,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,1.48%,"2.071GiB / 15.48GiB",13.38%,"149MB / 70.7MB","0B / 0B",920
1740706913,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.10%,"92.93MiB / 15.48GiB",0.59%,"53.2MB / 60.2MB","0B / 0B",38
1740706913,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,0.81%,"806.6MiB / 15.48GiB",5.09%,"10.3MB / 85.8MB","0B / 0B",243
1740706925,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,2.58%,"53.86MiB / 60MiB",89.76%,"8.27kB / 5.42kB","0B / 0B",21
1740706925,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"75.1kB / 0B","0B / 0B",18
1740706925,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,103.98%,"2.149GiB / 15.48GiB",13.89%,"149MB / 70.8MB","0B / 0B",927
1740706925,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.57%,"93.56MiB / 15.48GiB",0.59%,"53.2MB / 60.3MB","0B / 0B",38
1740706925,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.10%,"807.6MiB / 15.48GiB",5.10%,"10.4MB / 85.8MB","0B / 0B",243
1740706937,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,2.82%,"53.55MiB / 60MiB",89.26%,"69.6kB / 47.4kB","0B / 0B",22
1740706937,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"75.1kB / 0B","0B / 0B",18
1740706937,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,6.61%,"2.158GiB / 15.48GiB",13.94%,"149MB / 71MB","0B / 0B",922
1740706937,a173710d2d6d,reverse-proxy-lb-1,a173710d2d6d,0.49%,"93.59MiB / 15.48GiB",0.59%,"53.3MB / 60.4MB","0B / 0B",38
1740706937,f4d608d81d26,reverse-proxy-controller-1,f4d608d81d26,1.61%,"808.3MiB / 15.48GiB",5.10%,"10.5MB / 85.9MB","0B / 0B",243
1740706950,e6d2572eee6e,reverse-proxy-api-1,e6d2572eee6e,3.42%,"53.55MiB / 60MiB",89.24%,"125kB / 84.2kB","0B / 0B",21
1740706950,439a8473744a,reverse-proxy-cache-1,439a8473744a,0.00%,"13.82MiB / 20MiB",69.12%,"75.1kB / 0B","0B / 0B",18
1740706950,09dab3f64b73,reverse-proxy-agent-1,09dab3f64b73,6.33%,"2.18GiB / 15.48GiB",14.09%,"149MB / 71.2MB","0B / 0B",920
